egid,buildingStatus,buildingCategory,buildingClass,municipalityNumber,municipalityName,canton,geometry,geometry_wkt,longitude,latitude
1712204,1004,1020,1110,3101,Appenzell,AI,POINT (9.403462154628198 47.32770148221414),POINT (2748510.33 1243729.786),9.403462154628198,47.32770148221414
1712205,1007,1020,1110,3101,Appenzell,AI,POINT (9.40295492852095 47.327544770266904),POINT (2748472.436 1243711.408),9.40295492852095,47.327544770266904
1712206,1004,1020,1110,3101,Appenzell,AI,POINT (9.403591332186956 47.32787304464532),POINT (2748519.614 1243749.099),9.403591332186956,47.32787304464532
1712207,1004,1020,1110,3101,Appenzell,AI,POINT (9.402456325600124 47.32719884237031),POINT (2748435.72 1243672.016),9.402456325600124,47.32719884237031
1712208,1004,1020,1122,3101,Appenzell,AI,POINT (9.40314378073413 47.32785522330734),POINT (2748485.843 1243746.271),9.40314378073413,47.32785522330734
1712209,1004,1020,1110,3101,Appenzell,AI,POINT (9.401983567833913 47.32585900261477),POINT (2748403.722 1243522.204),9.401983567833913,47.32585900261477
1712210,1004,1020,1110,3101,Appenzell,AI,POINT (9.403269907828317 47.32801548357447),POINT (2748494.928 1243764.322),9.403269907828317,47.32801548357447
1712211,1004,1020,1110,3101,Appenzell,AI,POINT (9.403646985211198 47.325084072553004),POINT (2748531.586 1243439.222),9.403646985211198,47.325084072553004
1712212,1004,1020,1110,3101,Appenzell,AI,POINT (9.403338247016057 47.3281775556911),POINT (2748499.641 1243782.465),9.403338247016057,47.3281775556911
1712213,1004,1040,1211,3101,Appenzell,AI,POINT (9.403914624640368 47.325501319627705),POINT (2748550.65 1243486.104),9.403914624640368,47.325501319627705
1712214,1004,1020,1110,3101,Appenzell,AI,POINT (9.403401065418954 47.3283248224505),POINT (2748503.978 1243798.952),9.403401065418954,47.3283248224505
1712215,1004,1020,1110,3101,Appenzell,AI,POINT (9.407056519771594 47.33659442373057),POINT (2748757.143 1244725.01),9.407056519771594,47.33659442373057
1712216,1004,1020,1110,3101,Appenzell,AI,POINT (9.403893947357037 47.32799442602356),POINT (2748542.144 1243763.163),9.403893947357037,47.32799442602356
1712217,1004,1020,1110,3101,Appenzell,AI,POINT (9.403934238282988 47.32807331076881),POINT (2748544.969 1243772.007),9.403934238282988,47.32807331076881
1712218,1004,1020,1110,3101,Appenzell,AI,POINT (9.404220349132972 47.32780900189077),POINT (2748567.326 1243743.172),9.404220349132972,47.32780900189077
1712219,1004,1020,1110,3101,Appenzell,AI,POINT (9.404106913270196 47.32772134966251),POINT (2748558.998 1243733.215),9.404106913270196,47.32772134966251
1712220,1004,1020,1110,3101,Appenzell,AI,POINT (9.404435606134017 47.32764767597891),POINT (2748584.042 1243725.649),9.404435606134017,47.32764767597891
1712221,1004,1030,1122,3101,Appenzell,AI,POINT (9.408530743111456 47.32916283596919),POINT (2748889.275 1243901.817),9.408530743111456,47.32916283596919
1712222,1004,1020,1110,3101,Appenzell,AI,POINT (9.408368946528027 47.32961446016002),POINT (2748875.788 1243951.706),9.408368946528027,47.32961446016002
1712223,1004,1020,1121,3101,Appenzell,AI,POINT (9.408608364006323 47.3288986661563),POINT (2748895.878 1243872.603),9.408608364006323,47.3288986661563
1712224,1004,1020,1110,3101,Appenzell,AI,POINT (9.408822010224744 47.328903501846504),POINT (2748912.009 1243873.546),9.408822010224744,47.328903501846504
1712225,1004,1030,1110,3101,Appenzell,AI,POINT (9.408353944524288 47.32946341038209),POINT (2748875.076 1243934.889),9.408353944524288,47.32946341038209
1712226,1004,1030,1110,3101,Appenzell,AI,POINT (9.408400685335934 47.32875123046662),POINT (2748880.596 1243855.822),9.408400685335934,47.32875123046662
1712227,1004,1020,1121,3101,Appenzell,AI,POINT (9.408223468298667 47.32913253476922),POINT (2748866.14 1243897.866),9.408223468298667,47.32913253476922
1712228,1004,1020,1121,3101,Appenzell,AI,POINT (9.40792601501657 47.32910766135068),POINT (2748843.732 1243894.537),9.40792601501657,47.32910766135068
1712229,1004,1020,1110,3101,Appenzell,AI,POINT (9.408324806721337 47.32856389972905),POINT (2748875.385 1243834.857),9.408324806721337,47.32856389972905
1712230,1004,1030,1110,3101,Appenzell,AI,POINT (9.408141008889004 47.328844061776515),POINT (2748860.714 1243865.647),9.408141008889004,47.328844061776515
1712231,1004,1020,1121,3101,Appenzell,AI,POINT (9.40791835920766 47.328889969796315),POINT (2748843.761 1243870.327),9.40791835920766,47.328889969796315
1712232,1004,1020,1122,3101,Appenzell,AI,POINT (9.408538033374711 47.328542012392134),POINT (2748891.559 1243832.829),9.408538033374711,47.328542012392134
1712233,1004,1020,1110,3101,Appenzell,AI,POINT (9.408105557316897 47.32866313947984),POINT (2748858.54 1243845.471),9.408105557316897,47.32866313947984
1712234,1004,1020,1122,3101,Appenzell,AI,POINT (9.408238657917222 47.3284030341255),POINT (2748869.324 1243816.814),9.408238657917222,47.3284030341255
1712235,1007,1020,1122,3101,Appenzell,AI,POINT (9.408047829943412 47.32850108672404),POINT (2748854.63 1243827.35),9.408047829943412,47.32850108672404
1712236,1004,1020,1121,3101,Appenzell,AI,POINT (9.407976626137959 47.32832312302349),POINT (2748849.746 1243807.435),9.407976626137959,47.32832312302349
1712238,1004,1020,1121,3101,Appenzell,AI,POINT (9.407455216947886 47.32838458493596),POINT (2748810.173 1243813.277),9.407455216947886,47.32838458493596
1712239,1004,1030,1121,3101,Appenzell,AI,POINT (9.407776555163586 47.32959856274098),POINT (2748831.068 1243948.815),9.407776555163586,47.32959856274098
1712240,1007,1020,1110,3101,Appenzell,AI,POINT (9.407494335921726 47.329506075099324),POINT (2748810 1243938),9.407494335921726,47.329506075099324
1712241,1004,1020,1110,3101,Appenzell,AI,POINT (9.407086973451982 47.329447059510926),POINT (2748779.382 1243930.668),9.407086973451982,47.329447059510926
1712242,1004,1020,1121,3101,Appenzell,AI,POINT (9.406891354306142 47.329379976287804),POINT (2748764.787 1243922.841),9.406891354306142,47.329379976287804
1712243,1004,1020,1110,3101,Appenzell,AI,POINT (9.40673956828807 47.32921546103509),POINT (2748753.776 1243904.268),9.40673956828807,47.32921546103509
1712244,1004,1020,1110,3101,Appenzell,AI,POINT (9.406680427141993 47.32902253542448),POINT (2748749.845 1243882.713),9.406680427141993,47.32902253542448
1712245,1004,1020,1110,3101,Appenzell,AI,POINT (9.406975500378936 47.32885605523611),POINT (2748772.607 1243864.769),9.406975500378936,47.32885605523611
1712246,1004,1020,1110,3101,Appenzell,AI,POINT (9.407188323681767 47.32905297120617),POINT (2748788.14 1243887.059),9.407188323681767,47.32905297120617
1712247,1004,1020,1122,3101,Appenzell,AI,POINT (9.40763428717594 47.32935645624823),POINT (2748820.993 1243921.636),9.40763428717594,47.32935645624823
1712248,1004,1020,1122,3101,Appenzell,AI,POINT (9.407912168310402 47.329308202413586),POINT (2748842.126 1243916.8),9.407912168310402,47.329308202413586
1712249,1004,1020,1110,3101,Appenzell,AI,POINT (9.407473727830885 47.328756906091016),POINT (2748810.533 1243854.694),9.407473727830885,47.328756906091016
1712250,1007,1020,1110,3101,Appenzell,AI,POINT (9.407251399314651 47.328733375945724),POINT (2748793.798 1243851.657),9.407251399314651,47.328733375945724
1712251,1004,1020,1110,3101,Appenzell,AI,POINT (9.407601973020224 47.32857487214956),POINT (2748820.732 1243834.705),9.407601973020224,47.32857487214956
1712252,1004,1030,1121,3101,Appenzell,AI,POINT (9.407308024988343 47.32849573822251),POINT (2748798.74 1243825.352),9.407308024988343,47.32849573822251
1712253,1007,1020,1110,3101,Appenzell,AI,POINT (9.406836850407558 47.32871325113632),POINT (2748762.528 1243848.634),9.406836850407558,47.32871325113632
1712254,1004,1020,1110,3101,Appenzell,AI,POINT (9.40808667574598 47.32973164558505),POINT (2748854.131 1243964.195),9.40808667574598,47.32973164558505
1712255,1007,1020,1122,3101,Appenzell,AI,POINT (9.407090799691021 47.32850789356275),POINT (2748782.291 1243826.291),9.407090799691021,47.32850789356275
1712256,1004,1020,1122,3101,Appenzell,AI,POINT (9.40697783015117 47.328378911971996),POINT (2748774.114 1243811.741),9.40697783015117,47.328378911971996
1712257,1007,1020,1110,3101,Appenzell,AI,POINT (9.406963464328596 47.3280305965398),POINT (2748774 1243773),9.406963464328596,47.3280305965398
1712258,1004,1020,1122,3101,Appenzell,AI,POINT (9.406737607364322 47.32821326951778),POINT (2748756.423 1243792.875),9.406737607364322,47.32821326951778
1712259,1004,1020,1110,3101,Appenzell,AI,POINT (9.406713395433812 47.328397693331),POINT (2748754.079 1243813.327),9.406713395433812,47.328397693331
1712260,1004,1020,1110,3101,Appenzell,AI,POINT (9.407036353147006 47.32779580343544),POINT (2748780.163 1243747.042),9.407036353147006,47.32779580343544
1712261,1004,1020,1110,3101,Appenzell,AI,POINT (9.406748239313123 47.32769927597495),POINT (2748758.66 1243735.767),9.406748239313123,47.32769927597495
1712262,1004,1020,1110,3101,Appenzell,AI,POINT (9.406460907389658 47.327644706413544),POINT (2748737.099 1243729.157),9.406460907389658,47.327644706413544
1712263,1004,1020,1121,3101,Appenzell,AI,POINT (9.406893696059166 47.327526441155605),POINT (2748770.134 1243716.833),9.406893696059166,47.327526441155605
1712264,1004,1020,1110,3101,Appenzell,AI,POINT (9.40635118517912 47.3272217122755),POINT (2748729.987 1243681.935),9.40635118517912,47.3272217122755
1712265,1004,1020,1110,3101,Appenzell,AI,POINT (9.40617129891311 47.327500445896526),POINT (2748715.616 1243712.574),9.40617129891311,47.327500445896526
1712266,1004,1020,1121,3101,Appenzell,AI,POINT (9.406046421310124 47.32724477901875),POINT (2748706.892 1243683.921),9.406046421310124,47.32724477901875
1712267,1004,1020,1121,3101,Appenzell,AI,POINT (9.405690277822027 47.3274674152612),POINT (2748679.358 1243707.991),9.405690277822027,47.3274674152612
1712268,1004,1020,1121,3101,Appenzell,AI,POINT (9.405413869496307 47.32740972376716),POINT (2748658.631 1243701.055),9.405413869496307,47.32740972376716
1712269,1004,1020,1110,3101,Appenzell,AI,POINT (9.406680477546859 47.32713109811399),POINT (2748755.124 1243672.488),9.406680477546859,47.32713109811399
1712270,1007,1020,1110,3101,Appenzell,AI,POINT (9.406738211255139 47.32730566652453),POINT (2748759 1243692),9.406738211255139,47.32730566652453
1712271,1004,1030,1110,3101,Appenzell,AI,POINT (9.406263747263655 47.32704110940572),POINT (2748723.883 1243661.696),9.406263747263655,47.32704110940572
1712273,1004,1020,1110,3101,Appenzell,AI,POINT (9.405359985434604 47.327143875533004),POINT (2748655.3 1243671.405),9.405359985434604,47.327143875533004
1712274,1004,1020,1122,3101,Appenzell,AI,POINT (9.405745328449814 47.3272077350386),POINT (2748684.242 1243679.233),9.405745328449814,47.3272077350386
1712275,1004,1020,1122,3101,Appenzell,AI,POINT (9.405724537933922 47.327004293992964),POINT (2748683.238 1243656.582),9.405724537933922,47.327004293992964
1712276,1004,1020,1121,3101,Appenzell,AI,POINT (9.406001371847461 47.32703160290988),POINT (2748704.082 1243660.142),9.406001371847461,47.32703160290988
1712277,1004,1020,1110,3101,Appenzell,AI,POINT (9.407171314572219 47.32818358307882),POINT (2748789.28 1243790.398),9.407171314572219,47.32818358307882
1712278,1007,1030,1110,3101,Appenzell,AI,POINT (9.406194102122425 47.32798074135241),POINT (2748716 1243766),9.406194102122425,47.32798074135241
1712279,1007,1020,1110,3101,Appenzell,AI,POINT (9.40731244949492 47.329239263307336),POINT (2748797 1243908),9.40731244949492,47.329239263307336
1712280,1004,1020,1110,3101,Appenzell,AI,POINT (9.40779561001268 47.328333905776745),POINT (2748836.037 1243808.29),9.40779561001268,47.328333905776745
1712281,1004,1020,1121,3101,Appenzell,AI,POINT (9.407493342096624 47.329054090751775),POINT (2748811.186 1243887.762),9.407493342096624,47.329054090751775
1712282,1004,1020,1110,3101,Appenzell,AI,POINT (9.408792760776977 47.326280172700706),POINT (2748917.123 1243581.919),9.408792760776977,47.326280172700706
1712283,1004,1020,1110,3101,Appenzell,AI,POINT (9.409013665597573 47.326691242934345),POINT (2748932.669 1243628.027),9.409013665597573,47.326691242934345
1712284,1004,1020,1110,3101,Appenzell,AI,POINT (9.409124246697354 47.326660293008075),POINT (2748941.112 1243624.797),9.409124246697354,47.326660293008075
1712285,1004,1020,1110,3101,Appenzell,AI,POINT (9.409144629815215 47.32644806048395),POINT (2748943.245 1243601.247),9.409144629815215,47.32644806048395
1712286,1004,1020,1110,3101,Appenzell,AI,POINT (9.409360103430553 47.326440303689814),POINT (2748959.55 1243600.794),9.409360103430553,47.326440303689814
1712287,1004,1020,1121,3101,Appenzell,AI,POINT (9.40884736870439 47.32608452235112),POINT (2748921.796 1243560.277),9.40884736870439,47.32608452235112
1712288,1004,1020,1122,3101,Appenzell,AI,POINT (9.408793743270591 47.32592925566835),POINT (2748918.177 1243542.918),9.408793743270591,47.32592925566835
1712289,1004,1020,1121,3101,Appenzell,AI,POINT (9.409300582409843 47.32624622500596),POINT (2748955.594 1243579.11),9.409300582409843,47.32624622500596
1712290,1004,1020,1110,3101,Appenzell,AI,POINT (9.408690419115155 47.325757941004746),POINT (2748910.847 1243523.681),9.408690419115155,47.325757941004746
1712291,1004,1020,1110,3101,Appenzell,AI,POINT (9.43980163278382 47.3534178910668),POINT (2751183.498 1246657.466),9.43980163278382,47.3534178910668
1712292,1004,1020,1110,3101,Appenzell,AI,POINT (9.409377938381983 47.32604743259129),POINT (2748961.995 1243557.162),9.409377938381983,47.32604743259129
1712293,1004,1020,1110,3101,Appenzell,AI,POINT (9.40861928822501 47.32558943240816),POINT (2748905.942 1243504.817),9.40861928822501,47.32558943240816
1712294,1004,1020,1110,3101,Appenzell,AI,POINT (9.409168319244095 47.32586837027145),POINT (2748946.654 1243536.862),9.409168319244095,47.32586837027145
1712295,1004,1020,1110,3101,Appenzell,AI,POINT (9.409400799507882 47.3258142031144),POINT (2748964.374 1243531.283),9.409400799507882,47.3258142031144
1712296,1004,1030,1110,3101,Appenzell,AI,POINT (9.409036616643117 47.32566571754004),POINT (2748937.267 1243514.088),9.409036616643117,47.32566571754004
1712297,1004,1020,1110,3101,Appenzell,AI,POINT (9.409304525887087 47.32561673056801),POINT (2748957.65 1243509.152),9.409304525887087,47.32561673056801
1712298,1004,1020,1121,3101,Appenzell,AI,POINT (9.408966046089773 47.32546190349484),POINT (2748932.503 1243491.301),9.408966046089773,47.32546190349484
1712299,1004,1020,1110,3101,Appenzell,AI,POINT (9.4079544466032 47.32615633560211),POINT (2748854.117 1243566.564),9.4079544466032,47.32615633560211
1712300,1004,1020,1122,3101,Appenzell,AI,POINT (9.40806986675242 47.32636140882333),POINT (2748862.267 1243589.576),9.40806986675242,47.32636140882333
1712301,1004,1020,1121,3101,Appenzell,AI,POINT (9.408128537116026 47.32602344361899),POINT (2748867.644 1243552.124),9.408128537116026,47.32602344361899
1712302,1004,1020,1110,3101,Appenzell,AI,POINT (9.408385707137699 47.326313081257325),POINT (2748886.27 1243584.804),9.408385707137699,47.326313081257325
1712303,1004,1020,1110,3101,Appenzell,AI,POINT (9.408559696737115 47.32647514589155),POINT (2748898.966 1243603.147),9.408559696737115,47.32647514589155
1712304,1004,1020,1110,3101,Appenzell,AI,POINT (9.408284690914387 47.326577902568964),POINT (2748877.897 1243614.046),9.408284690914387,47.326577902568964
1712305,1004,1020,1110,3101,Appenzell,AI,POINT (9.408451192389242 47.326701308255544),POINT (2748890.135 1243628.078),9.408451192389242,47.326701308255544
1712306,1004,1020,1121,3101,Appenzell,AI,POINT (9.408421797810814 47.326854870725384),POINT (2748887.485 1243645.09),9.408421797810814,47.326854870725384
1712307,1004,1020,1110,3101,Appenzell,AI,POINT (9.408731216954854 47.326819634888466),POINT (2748910.966 1243641.761),9.408731216954854,47.326819634888466
1712308,1007,1020,1121,3101,Appenzell,AI,POINT (9.408436527927227 47.3270064560794),POINT (2748888.175 1243661.966),9.408436527927227,47.3270064560794
1712309,1004,1020,1110,3101,Appenzell,AI,POINT (9.408967544948773 47.327113729965546),POINT (2748928.004 1243674.897),9.408967544948773,47.327113729965546
1712310,1004,1020,1121,3101,Appenzell,AI,POINT (9.40869455949809 47.32711328205802),POINT (2748907.376 1243674.329),9.40869455949809,47.32711328205802
1712311,1004,1020,1121,3101,Appenzell,AI,POINT (9.408506246092132 47.32737024626812),POINT (2748892.428 1243702.532),9.408506246092132,47.32737024626812
1712313,1004,1020,1121,3101,Appenzell,AI,POINT (9.408785711948655 47.32732184608594),POINT (2748913.682 1243697.683),9.408785711948655,47.32732184608594
1712314,1004,1020,1110,3101,Appenzell,AI,POINT (9.408638406474545 47.32773101763796),POINT (2748901.408 1243742.881),9.408638406474545,47.32773101763796
1712315,1004,1020,1110,3101,Appenzell,AI,POINT (9.409018009944186 47.327513612658706),POINT (2748930.701 1243719.438),9.409018009944186,47.327513612658706
1712316,1004,1030,1110,3101,Appenzell,AI,POINT (9.408799805058058 47.327538537071675),POINT (2748914.142 1243721.794),9.408799805058058,47.327538537071675
1712317,1004,1020,1110,3101,Appenzell,AI,POINT (9.408717760709136 47.327968727195696),POINT (2748906.741 1243769.452),9.408717760709136,47.327968727195696
1712318,1004,1030,1110,3101,Appenzell,AI,POINT (9.409067375268053 47.32773617011494),POINT (2748933.81 1243744.268),9.409067375268053,47.32773617011494
1712319,1004,1020,1110,3101,Appenzell,AI,POINT (9.408859283140663 47.327755460576945),POINT (2748918.031 1243746.017),9.408859283140663,47.327755460576945
1712320,1004,1020,1110,3101,Appenzell,AI,POINT (9.408264237953162 47.32725730707961),POINT (2748874.455 1243689.52),9.408264237953162,47.32725730707961
1712321,1004,1020,1122,3101,Appenzell,AI,POINT (9.408126203345741 47.32705626404256),POINT (2748864.585 1243666.913),9.408126203345741,47.32705626404256
