egid,buildingStatus,buildingCategory,buildingClass,municipalityNumber,municipalityName,canton,geometry
191538774,1004,1060,1271,3111,Oberegg,AI,POINT (2758473.82 1252989.906)
191538776,1004,1060,1271,3111,Oberegg,AI,POINT (2758569.969 1253114.807)
191538777,1004,1060,1271,3111,Oberegg,AI,POINT (2758288.02 1252835.458)
191538778,1004,1060,1271,3111,Oberegg,AI,POINT (2757921.701 1252837.946)
191538779,1004,1060,1271,3111,Oberegg,AI,POINT (2757699.868 1252456.684)
191538780,1004,1060,1271,3111,Oberegg,AI,POINT (2758008.044 1253063.35)
191538781,1004,1060,1271,3111,Oberegg,AI,POINT (2756736.765 1251908.677)
191538782,1004,1060,1271,3111,Oberegg,AI,POINT (2756905.511 1252143.964)
191538783,1004,1060,1271,3111,Oberegg,AI,POINT (2756865.943 1252535.951)
191538784,1004,1060,1271,3111,Oberegg,AI,POINT (2756871.926 1252080.754)
191538785,1004,1060,1271,3111,Oberegg,AI,POINT (2756958.226 1252331.851)
191538786,1004,1060,1271,3111,Oberegg,AI,POINT (2757017.969 1252005.78)
191538787,1004,1060,1271,3111,Oberegg,AI,POINT (2757258.801 1252330.704)
191538788,1004,1060,1271,3111,Oberegg,AI,POINT (2757243.442 1252671.584)
191538789,1004,1060,1271,3111,Oberegg,AI,POINT (2757831.532 1252801.812)
191538790,1004,1060,1271,3111,Oberegg,AI,POINT (2757626.203 1252552.661)
191538791,1004,1060,1271,3111,Oberegg,AI,POINT (2757455.057 1251936.793)
191538792,1007,1060,1271,3111,Oberegg,AI,POINT (2757207.821 1251997.177)
191538793,1004,1060,1271,3111,Oberegg,AI,POINT (2756902.731 1251822.728)
191538794,1004,1060,1271,3111,Oberegg,AI,POINT (2757024.003 1251643.364)
191538795,1004,1060,1271,3111,Oberegg,AI,POINT (2756412.645 1251520.827)
191538796,1007,1060,1271,3111,Oberegg,AI,POINT (2759095.696 1251962.691)
191538797,1004,1060,1271,3111,Oberegg,AI,POINT (2759398.844 1251725.459)
191538798,1004,1060,1271,3111,Oberegg,AI,POINT (2759436.455 1251682.65)
191538799,1004,1060,1271,3111,Oberegg,AI,POINT (2759219.638 1251492.809)
191538800,1004,1060,1271,3111,Oberegg,AI,POINT (2759247.533 1251518.547)
191538801,1004,1060,1271,3111,Oberegg,AI,POINT (2759175.286 1251649.595)
191538802,1004,1060,1271,3111,Oberegg,AI,POINT (2759107.075 1251658.691)
191538803,1004,1060,1271,3111,Oberegg,AI,POINT (2758815.722 1252097.462)
191538804,1004,1060,1271,3111,Oberegg,AI,POINT (2759884.714 1254151.718)
191538805,1004,1060,1271,3111,Oberegg,AI,POINT (2759773.272 1254113.872)
191538806,1004,1060,1271,3111,Oberegg,AI,POINT (2759931.498 1253906.849)
191538807,1004,1060,1271,3111,Oberegg,AI,POINT (2760790.642 1253895.732)
191538808,1004,1060,1271,3111,Oberegg,AI,POINT (2760925.941 1253829.832)
191538809,1004,1060,1271,3111,Oberegg,AI,POINT (2761136.362 1253805.343)
191538810,1007,1060,1271,3111,Oberegg,AI,POINT (2760631.36 1253341)
191538811,1004,1060,1271,3111,Oberegg,AI,POINT (2760541.293 1253423.472)
191538813,1004,1060,1271,3111,Oberegg,AI,POINT (2760431.477 1253530.941)
191538814,1004,1060,1271,3111,Oberegg,AI,POINT (2759518.539 1253669.116)
191538815,1007,1060,1271,3111,Oberegg,AI,POINT (2759550.004 1253627.474)
191538816,1004,1060,1271,3111,Oberegg,AI,POINT (2759401.568 1253228.343)
191538817,1004,1060,1271,3111,Oberegg,AI,POINT (2760922.39 1253127.637)
191538818,1004,1060,1271,3111,Oberegg,AI,POINT (2760801.656 1254630.609)
191538819,1004,1060,1271,3111,Oberegg,AI,POINT (2761194.625 1254752.616)
191538820,1004,1060,1271,3111,Oberegg,AI,POINT (2761372.109 1254737.087)
191538821,1004,1060,1271,3111,Oberegg,AI,POINT (2761269.669 1254819.864)
191538822,1004,1060,1271,3111,Oberegg,AI,POINT (2761316.076 1254928.66)
191538823,1004,1060,1271,3111,Oberegg,AI,POINT (2761181.229 1254596.3)
191538825,1004,1060,1271,3111,Oberegg,AI,POINT (2760831.857 1254526.047)
191538826,1004,1060,1271,3111,Oberegg,AI,POINT (2761859.015 1254847.076)
191538827,1004,1060,1271,3111,Oberegg,AI,POINT (2762128.976 1254867.324)
191538828,1004,1060,1271,3111,Oberegg,AI,POINT (2762126.515 1254609.401)
191538829,1004,1060,1271,3111,Oberegg,AI,POINT (2761460.421 1254697.833)
191538830,1004,1060,1271,3111,Oberegg,AI,POINT (2763940.66 1256185.647)
191538831,1004,1060,1271,3111,Oberegg,AI,POINT (2763660.46 1256010.273)
191538832,1004,1060,1271,3111,Oberegg,AI,POINT (2762811.892 1255827.639)
191538833,1004,1060,1271,3111,Oberegg,AI,POINT (2763380.917 1256081.176)
191538834,1004,1060,1271,3111,Oberegg,AI,POINT (2763174.787 1255712.618)
191538835,1004,1060,1271,3111,Oberegg,AI,POINT (2763439.308 1255702.957)
191538836,1007,1060,1271,3111,Oberegg,AI,POINT (2762751.852 1255516.184)
191538837,1007,1080,1271,3111,Oberegg,AI,POINT (2761706 1255545)
191538839,1004,1060,1271,3111,Oberegg,AI,POINT (2761727.407 1255662.712)
191538840,1004,1060,1271,3111,Oberegg,AI,POINT (2762203.257 1255631.44)
191538841,1004,1060,1271,3111,Oberegg,AI,POINT (2762279.18 1255707.5)
191538842,1004,1060,1271,3111,Oberegg,AI,POINT (2762038.622 1255351.757)
191538843,1004,1060,1271,3111,Oberegg,AI,POINT (2760551.85 1255740.1)
191538844,1007,1060,1271,3111,Oberegg,AI,POINT (2760713.401 1255985.877)
191538845,1004,1060,1271,3111,Oberegg,AI,POINT (2760986.753 1255762.411)
191538846,1004,1060,1271,3111,Oberegg,AI,POINT (2761280.91 1255718.808)
191538847,1004,1060,1271,3111,Oberegg,AI,POINT (2760966.456 1255473.22)
191538848,1004,1060,1271,3111,Oberegg,AI,POINT (2761266.131 1255237.859)
191538849,1004,1060,1271,3111,Oberegg,AI,POINT (2761246.115 1255338.393)
191538850,1004,1060,1271,3111,Oberegg,AI,POINT (2761091.307 1255355.536)
191538851,1004,1060,1271,3111,Oberegg,AI,POINT (2761067.976 1255231.784)
191538852,1004,1060,1271,3111,Oberegg,AI,POINT (2760693.515 1255247.866)
191538853,1004,1060,1271,3111,Oberegg,AI,POINT (2760404.341 1255344.221)
191538854,1004,1060,1271,3111,Oberegg,AI,POINT (2760308.875 1255363.687)
191538855,1004,1060,1271,3111,Oberegg,AI,POINT (2760053.29 1255589.698)
191538856,1004,1060,1271,3111,Oberegg,AI,POINT (2761883.351 1254238.598)
191538857,1004,1060,1271,3111,Oberegg,AI,POINT (2761991.249 1254265.498)
191538858,1004,1060,1271,3111,Oberegg,AI,POINT (2761962.952 1254132.181)
191538859,1004,1060,1271,3111,Oberegg,AI,POINT (2762125.363 1253791.285)
191538860,1004,1060,1271,3111,Oberegg,AI,POINT (2762461.559 1253952.371)
191538861,1007,1060,1271,3111,Oberegg,AI,POINT (2762233.341 1254136.654)
191538862,1004,1060,1271,3111,Oberegg,AI,POINT (2763067.161 1253954.825)
191538863,1004,1060,1271,3111,Oberegg,AI,POINT (2762957.268 1253599.469)
191538864,1007,1060,1271,3111,Oberegg,AI,POINT (2762623.504 1253996.803)
191538866,1004,1060,1271,3111,Oberegg,AI,POINT (2762728.845 1253907.739)
191538867,1004,1060,1271,3111,Oberegg,AI,POINT (2762518.748 1253611.011)
191538868,1004,1060,1271,3111,Oberegg,AI,POINT (2757077.46 1252109.042)
191538869,1004,1060,1271,3111,Oberegg,AI,POINT (2760262.082 1255669.871)
191538870,1004,1060,1271,3111,Oberegg,AI,POINT (2759839.003 1253183.272)
191538871,1004,1060,1271,3111,Oberegg,AI,POINT (2761404.773 1254736.116)
191538872,1004,1060,1271,3111,Oberegg,AI,POINT (2758052.185 1253409.222)
191538873,1004,1060,1271,3111,Oberegg,AI,POINT (2760218.017 1253935.294)
191538874,1004,1060,1271,3111,Oberegg,AI,POINT (2761090.957 1255106.427)
191538875,1004,1060,1271,3111,Oberegg,AI,POINT (2763128.915 1255675.362)
191538876,1004,1060,1271,3111,Oberegg,AI,POINT (2761827.626 1254789.875)
191538877,1004,1060,1271,3111,Oberegg,AI,POINT (2760283.791 1255597.957)
191538878,1004,1060,1271,3111,Oberegg,AI,POINT (2758853.798 1254816.917)
191538879,1004,1060,1271,3111,Oberegg,AI,POINT (2762582.654 1253693.319)
191538881,1004,1060,1271,3111,Oberegg,AI,POINT (2757397.992 1252639.406)
191538882,1004,1060,1271,3111,Oberegg,AI,POINT (2758855.323 1254790.572)
191538883,1004,1060,1271,3111,Oberegg,AI,POINT (2762569.879 1254161.795)
191538884,1004,1060,1271,3111,Oberegg,AI,POINT (2764000.735 1256229.955)
191538885,1004,1060,1271,3111,Oberegg,AI,POINT (2757655.52 1254016.787)
191538886,1004,1060,1271,3111,Oberegg,AI,POINT (2760497.078 1253805.41)
191538887,1004,1060,1271,3111,Oberegg,AI,POINT (2758503.755 1253129.778)
191538888,1004,1060,1271,3111,Oberegg,AI,POINT (2761756.105 1254761.871)
191538889,1004,1060,1271,3111,Oberegg,AI,POINT (2761175.553 1255818.878)
191538890,1004,1060,1274,3111,Oberegg,AI,POINT (2760539.766 1255717.93)
191538891,1007,1060,1274,3111,Oberegg,AI,POINT (2758261.152 1253262.127)
191538893,1007,1060,1274,3111,Oberegg,AI,POINT (2757624.991 1254022.526)
191538894,1004,1060,1274,3111,Oberegg,AI,POINT (2763570.004 1256065.691)
191538895,1004,1060,1274,3111,Oberegg,AI,POINT (2759467.908 1254612.226)
191538896,1004,1060,1274,3111,Oberegg,AI,POINT (2760024.625 1253984.148)
191538897,1007,1060,1274,3111,Oberegg,AI,POINT (2759469.422 1254738.557)
191538898,1004,1060,1274,3111,Oberegg,AI,POINT (2759407.802 1254948.689)
191538899,1004,1060,1274,3111,Oberegg,AI,POINT (2761400.159 1255236.093)
191538900,1004,1060,1274,3111,Oberegg,AI,POINT (2762116.642 1255572.143)
191538901,1004,1060,1274,3111,Oberegg,AI,POINT (2758123.205 1253143.892)
191538902,1004,1060,1274,3111,Oberegg,AI,POINT (2756719.373 1251575.463)
191538903,1004,1060,1274,3111,Oberegg,AI,POINT (2763228.281 1253869.969)
191538904,1004,1060,1274,3111,Oberegg,AI,POINT (2758888.711 1254608.161)
191538905,1004,1060,1274,3111,Oberegg,AI,POINT (2759177.995 1254427.746)
191538906,1004,1060,1274,3111,Oberegg,AI,POINT (2759169.75 1254956.149)
191538907,1004,1060,1274,3111,Oberegg,AI,POINT (2762588.4 1253685.705)
191538908,1007,1060,1274,3111,Oberegg,AI,POINT (2758659.442 1253402.547)
191538909,1004,1060,1274,3111,Oberegg,AI,POINT (2762069.234 1254933.584)
191538910,1004,1060,1274,3111,Oberegg,AI,POINT (2757418.219 1252662.656)
191538911,1004,1060,1274,3111,Oberegg,AI,POINT (2762459.017 1254350.849)
191538912,1004,1060,1252,3111,Oberegg,AI,POINT (2760131.742 1253904.52)
191538913,1004,1060,1252,3111,Oberegg,AI,POINT (2763674.834 1256033.365)
191538931,1004,1060,1252,3111,Oberegg,AI,POINT (2762486.655 1255703.366)
191538932,1004,1060,1252,3111,Oberegg,AI,POINT (2761338.562 1255440.233)
191538933,1004,1060,1252,3111,Oberegg,AI,POINT (2759487.717 1254525.168)
191538934,1004,1060,1252,3111,Oberegg,AI,POINT (2759469.638 1254662.043)
191538936,1004,1060,1252,3111,Oberegg,AI,POINT (2759448.513 1254666.492)
191538937,1004,1060,1252,3111,Oberegg,AI,POINT (2759492.89 1254507.214)
191538938,1004,1060,1252,3111,Oberegg,AI,POINT (2760168.766 1253885.476)
191538940,1004,1060,1252,3111,Oberegg,AI,POINT (2759380.342 1254635.104)
191538941,1004,1060,1252,3111,Oberegg,AI,POINT (2759363.214 1254618.283)
191538942,1004,1080,1252,3111,Oberegg,AI,POINT (2756649.468 1251714.01)
191538943,1007,1060,1252,3111,Oberegg,AI,POINT (2762092.623 1254998.037)
191538944,1004,1060,1252,3111,Oberegg,AI,POINT (2762674.96 1255391.108)
191538945,1004,1060,1241,3111,Oberegg,AI,POINT (2758588.124 1253227.764)
191538946,1007,1060,1241,3111,Oberegg,AI,POINT (2758473.973 1255446.762)
191538947,1004,1060,1241,3111,Oberegg,AI,POINT (2762085.953 1254663.751)
191538948,1004,1060,1241,3111,Oberegg,AI,POINT (2759054.518 1255184.612)
191538949,1004,1060,1241,3111,Oberegg,AI,POINT (2759021.527 1255193.211)
191538950,1004,1060,1274,3111,Oberegg,AI,POINT (2759126.4 1254456.999)
191538951,1004,1060,1252,3111,Oberegg,AI,POINT (2762061.626 1254977.286)
191539031,1007,1020,1110,3111,Oberegg,AI,POINT (2759204 1254577)
191542131,1004,1020,1110,3102,Gonten,AI,POINT (2743690.641 1243173.911)
191542132,1004,1020,1110,3102,Gonten,AI,POINT (2743722.201 1243197.331)
191542133,1004,1020,1110,3102,Gonten,AI,POINT (2743735.091 1243206.895)
191542134,1004,1020,1110,3102,Gonten,AI,POINT (2743707.429 1243186.365)
191542140,1004,1020,1122,3102,Gonten,AI,POINT (2744601.402 1243911.115)
191542471,1004,1060,1274,3101,Appenzell,AI,POINT (2748502.508 1243897.311)
191545951,1004,1060,1271,3104,Schlatt-Haslen,AI,POINT (2747025.825 1247257.292)
191548231,1004,1060,1230,3101,Appenzell,AI,POINT (2748537.836 1244524.02)
191550391,1004,1020,1110,3101,Appenzell,AI,POINT (2748706.289 1245033.088)
191550412,1004,1020,1110,3102,Gonten,AI,POINT (2743691.781 1243195.535)
191550414,1004,1020,1122,3102,Gonten,AI,POINT (2743689.083 1243221.361)
191551651,1004,1060,1271,3101,Appenzell,AI,POINT (2750136.242 1245881.005)
191554231,1004,1060,1271,3101,Appenzell,AI,POINT (2749476.937 1244915.275)
191555491,1004,1020,1122,3104,Schlatt-Haslen,AI,POINT (2745658.338 1247882.752)
191556351,1007,1060,1271,3112,Schwende-Rüte,AI,POINT (2754616 1241914)
191561554,1004,1060,1271,3104,Schlatt-Haslen,AI,POINT (2747262.225 1247399.888)
191561631,1004,1060,1220,3102,Gonten,AI,POINT (2746153.954 1244124.316)
191561632,1004,1020,1110,3104,Schlatt-Haslen,AI,POINT (2745786.152 1248370.129)
191575891,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2753084.523 1239512.878)
191575892,1004,1060,1271,3112,Schwende-Rüte,AI,POINT (2752023.138 1241234.579)
191576552,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2749350.592 1243174.063)
191576553,1004,1020,1122,3112,Schwende-Rüte,AI,POINT (2750599.209 1242964.083)
191576571,1004,1020,1121,3101,Appenzell,AI,POINT (2750122.078 1245416.161)
191576572,1003,1020,1122,3101,Appenzell,AI,POINT (2750090.828 1245420.292)
191576573,1004,1020,1110,3101,Appenzell,AI,POINT (2750093.439 1245445.229)
191576574,1004,1060,1271,3111,Oberegg,AI,POINT (2758067.717 1253472.256)
191576575,1007,1060,1274,3111,Oberegg,AI,POINT (2758886.44 1254657.558)
191582252,1004,1060,1274,3112,Schwende-Rüte,AI,POINT (2749347.444 1243451.216)
191583073,1004,1060,1271,3112,Schwende-Rüte,AI,POINT (2751167.351 1243571.595)
191583192,1004,1020,1110,3111,Oberegg,AI,POINT (2759232.254 1253892.664)
191583653,1004,1080,1242,3101,Appenzell,AI,POINT (2748366.127 1243813.15)
191583734,1004,1080,1242,3101,Appenzell,AI,POINT (2748435.542 1243743.554)
191583791,1004,1080,1242,3101,Appenzell,AI,POINT (2748456.308 1243789.244)
191583832,1004,1020,1121,3104,Schlatt-Haslen,AI,POINT (2747992.579 1246952.078)
191587292,1004,1080,1242,3112,Schwende-Rüte,AI,POINT (2749726.678 1244575.194)
191587891,1004,1020,1121,3102,Gonten,AI,POINT (2745617.558 1244633.74)
191588477,1004,1020,1110,3104,Schlatt-Haslen,AI,POINT (2747848.05 1248926.929)
191592151,1004,1020,1122,3101,Appenzell,AI,POINT (2748389.913 1244269.075)
191593492,1004,1020,1122,3101,Appenzell,AI,POINT (2748853.882 1243826.661)
191593493,1004,1020,1121,3101,Appenzell,AI,POINT (2748841.922 1243828.462)
191593931,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2753231.039 1244283.546)
191593932,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2752576.172 1241471.617)
191596691,1004,1060,1252,3112,Schwende-Rüte,AI,POINT (2749100.357 1235052.372)
191596694,1004,1020,1110,3104,Schlatt-Haslen,AI,POINT (2747199.548 1246314.053)
191596712,1004,1020,1122,3112,Schwende-Rüte,AI,POINT (2753291.745 1244317.558)
191596713,1004,1020,1122,3112,Schwende-Rüte,AI,POINT (2753290.555 1244278.72)
191599031,1004,1060,1242,3112,Schwende-Rüte,AI,POINT (2751326.254 1239934.821)
191602751,1004,1020,1110,3111,Oberegg,AI,POINT (2759146.612 1254497.313)
191603229,1004,1060,1271,3101,Appenzell,AI,POINT (2749559.364 1245915.876)
191603230,1004,1060,1271,3102,Gonten,AI,POINT (2744338.556 1242030.577)
191603411,1004,1020,1122,3104,Schlatt-Haslen,AI,POINT (2745765.712 1248388.075)
191603412,1004,1020,1121,3101,Appenzell,AI,POINT (2749204.451 1243162.213)
191603435,1004,1020,1121,3101,Appenzell,AI,POINT (2748379.653 1244293.739)
191603436,1007,1060,1271,3101,Appenzell,AI,POINT (2752322.32 1245804.04)
191603444,1004,1060,1274,3112,Schwende-Rüte,AI,POINT (2748634.073 1237278.627)
191603460,1004,1060,1274,3112,Schwende-Rüte,AI,POINT (2750841.144 1241484.978)
191603462,1004,1020,1110,3104,Schlatt-Haslen,AI,POINT (2745963.216 1246894.496)
191604038,1004,1060,1242,3112,Schwende-Rüte,AI,POINT (2749467.285 1243007.921)
191604039,1004,1020,1121,3101,Appenzell,AI,POINT (2749634.499 1246267.443)
191604492,1004,1020,1122,3102,Gonten,AI,POINT (2743762.55 1243219.84)
191605651,1004,1020,1110,3101,Appenzell,AI,POINT (2752059.141 1246609.692)
191605712,1004,1020,1121,3104,Schlatt-Haslen,AI,POINT (2746474.224 1249023.354)
191606091,1004,1060,1271,3102,Gonten,AI,POINT (2741581.816 1243139.162)
191606096,1007,1020,1110,3112,Schwende-Rüte,AI,POINT (2752406 1240467)
191606097,1004,1030,1121,3112,Schwende-Rüte,AI,POINT (2752393.821 1240448.355)
191607566,1007,1080,1252,3101,Appenzell,AI,POINT (2747814 1243316)
191607658,1007,1080,1252,3101,Appenzell,AI,POINT (2748912 1243918)
191607659,1004,1080,1242,3101,Appenzell,AI,POINT (2749235.193 1244172.366)
191607660,1004,1060,1242,3101,Appenzell,AI,POINT (2748780.398 1244032.493)
191607661,1004,1060,1274,3101,Appenzell,AI,POINT (2749057.129 1243638.76)
191607662,1004,1060,1252,3102,Gonten,AI,POINT (2744959.712 1241732.426)
191607663,1004,1080,1274,3102,Gonten,AI,POINT (2745035.897 1245007.375)
191607752,1004,1060,1271,3101,Appenzell,AI,POINT (2748067.393 1243822.615)
191607756,1004,1060,1252,3101,Appenzell,AI,POINT (2748120.96 1244911.452)
191607761,1004,1060,1242,3101,Appenzell,AI,POINT (2748870.995 1243564.598)
191607763,1004,1060,1274,3101,Appenzell,AI,POINT (2748878.891 1243847.986)
191607771,1004,1060,1242,3101,Appenzell,AI,POINT (2748475.432 1243928.277)
191607773,1004,1060,1274,3101,Appenzell,AI,POINT (2748650.215 1243599.078)
191607792,1004,1060,1274,3101,Appenzell,AI,POINT (2748569.27 1244529.79)
191607793,1004,1060,1274,3101,Appenzell,AI,POINT (2748799.914 1244938.062)
191607795,1004,1060,1274,3101,Appenzell,AI,POINT (2748907.026 1243555.678)
191608133,1004,1080,1252,3102,Gonten,AI,POINT (2746145.711 1244081.227)
191608135,1004,1060,1274,3102,Gonten,AI,POINT (2746201.461 1244120.243)
191608147,1004,1060,1271,3102,Gonten,AI,POINT (2742612.468 1242995.068)
191608392,1004,1060,1242,3112,Schwende-Rüte,AI,POINT (2752220.949 1240913.237)
191608394,1004,1060,1271,3104,Schlatt-Haslen,AI,POINT (2743998.855 1246035.243)
191608395,1004,1060,1274,3104,Schlatt-Haslen,AI,POINT (2746293.443 1247249.388)
191608397,1004,1060,1252,3112,Schwende-Rüte,AI,POINT (2749537.819 1242916.536)
191608398,1004,1060,1242,3112,Schwende-Rüte,AI,POINT (2750234.44 1241811.131)
191608472,1004,1060,1242,3112,Schwende-Rüte,AI,POINT (2749732.548 1244221.289)
191608771,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2749432.661 1243229.374)
191608794,1004,1080,1271,3101,Appenzell,AI,POINT (2747178.721 1242034.802)
191608795,1007,1080,1252,3101,Appenzell,AI,POINT (2747229.187 1242242.189)
191608811,1004,1060,1271,3112,Schwende-Rüte,AI,POINT (2749765.359 1237691.334)
191608815,1004,1020,1122,3112,Schwende-Rüte,AI,POINT (2750581.593 1243000.409)
191608816,1004,1020,1122,3112,Schwende-Rüte,AI,POINT (2750608.671 1242991.699)
191608817,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2751029.402 1241621.627)
191608831,1004,1020,1110,3104,Schlatt-Haslen,AI,POINT (2746301.525 1247261.471)
191608834,1004,1080,1252,3102,Gonten,AI,POINT (2742519.589 1242793.122)
191608835,1004,1060,1242,3111,Oberegg,AI,POINT (2759492.002 1255072.334)
191608836,1004,1060,1242,3111,Oberegg,AI,POINT (2759526.116 1254830.714)
191608837,1004,1060,1242,3111,Oberegg,AI,POINT (2759556.413 1251696.246)
191608840,1004,1060,1242,3111,Oberegg,AI,POINT (2759496.825 1251677.437)
191608841,1004,1060,1274,3111,Oberegg,AI,POINT (2759413.993 1255017.21)
191608842,1004,1060,1274,3111,Oberegg,AI,POINT (2759010.858 1254610.896)
191608843,1004,1060,1274,3111,Oberegg,AI,POINT (2758226.091 1254796.642)
191609453,1004,1020,1110,3101,Appenzell,AI,POINT (2750097.454 1245388.684)
191609468,1004,1060,1274,3101,Appenzell,AI,POINT (2748990.47 1244787.933)
191611257,1004,1020,1110,3111,Oberegg,AI,POINT (2759333.413 1254822.536)
191613851,1004,1020,1121,3101,Appenzell,AI,POINT (2746719.22 1243228.162)
191613852,1004,1020,1110,3101,Appenzell,AI,POINT (2746725.255 1243248.382)
191619093,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2753088.567 1244496.83)
191619097,1004,1020,1121,3104,Schlatt-Haslen,AI,POINT (2747231.209 1246297.943)
191621791,1001,1060,1252,3111,Oberegg,AI,POINT (2762749.838 1255516.384)
191624591,1004,1080,1252,3112,Schwende-Rüte,AI,POINT (2749863.058 1241781.462)
191627131,1004,1080,1242,3101,Appenzell,AI,POINT (2748907.757 1244774.606)
191627572,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2750833.771 1241274.655)
191629311,1004,1020,1122,3101,Appenzell,AI,POINT (2748167.368 1244452.9)
191629312,1004,1020,1122,3101,Appenzell,AI,POINT (2748173.354 1244425.104)
191629313,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2750110.869 1244774.69)
191629572,1004,1020,1110,3101,Appenzell,AI,POINT (2750130.636 1245383.546)
191636651,1004,1060,1271,3112,Schwende-Rüte,AI,POINT (2750934.074 1235744.765)
191637113,1004,1080,1252,3111,Oberegg,AI,POINT (2758645.035 1254048.407)
191639631,1004,1020,1110,3111,Oberegg,AI,POINT (2758695.486 1255127.56)
191640950,1004,1020,1110,3111,Oberegg,AI,POINT (2758902.695 1254619.734)
191641112,1004,1020,1110,3101,Appenzell,AI,POINT (2749087.68 1244777.927)
191642627,1004,1020,1110,3102,Gonten,AI,POINT (2743926.022 1243501.266)
191642652,1004,1020,1122,3111,Oberegg,AI,POINT (2759367.291 1254716.963)
191642653,1004,1020,1122,3111,Oberegg,AI,POINT (2759343.96 1254725.24)
